,suites,rooms,dorms,bwc,parking_spaces,private_area,total_area,total,variation,apartment,floor,dream_property,mcmv,academic_regions,digital_fair,subtype_name,lot,block,tags,royalty_value,latitude,longitude,address.complete,address.street,address.number,address.neighborhood,address.city,address.uf,address.complement
98,0,,3,2,2,"0,00","135,00","670.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.4098228,-51.9188443,"Rua Mário Monteschio, 601 - Vila Morangueira, Maringá - PR",Rua Mário Monteschio,601,Vila Morangueira,Maringá,PR,
99,1,,2,4,2,"0,00","143,53","670.000,00",0,,,0,0,0,False,Sobrado,,,"[{'name': 'Financiável', 'order': 6}]",0,-23.444873599999973,-51.9263378,"Rua Assaí, 767 - Chácara Paulista, Maringá - PR",Rua Assaí,767,Chácara Paulista,Maringá,PR,
100,1,,2,3,0,"0,00","130,00","670.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.3889934,-51.9512028,"Rua Jade,  - Jardim Santa Helena, Maringá - PR",Rua Jade,,Jardim Santa Helena,Maringá,PR,
101,1,,2,1,1,"74,00","0,00","680.000,00",0,,,0,0,0,False,Apartamento,,,[],0,,,"Avenida Itororó, 1388 - Zona 02, Maringá - PR",Avenida Itororó,1388,Zona 02,Maringá,PR,
102,1,,2,2,2,"0,00","116,00","680.000,00",0,,,0,0,0,False,Casa,,,[],0,,,",  - Jardim Alvorada, Maringá - PR",,,Jardim Alvorada,Maringá,PR,
103,1,,2,3,4,"0,00","200,00","685.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.3933984,-51.9320137,"Rua Sol Nascente, 309 - Jardim Imperial, Maringá - PR",Rua Sol Nascente,309,Jardim Imperial,Maringá,PR,
104,1,,2,2,2,"90,36","143,96","690.000,00",0,1301,13,0,0,0,False,Apartamento,,,"[{'name': 'Financiável', 'order': 6}]",0,-23.4368362,-51.9257286,"Avenida São Paulo, 2925 - Vila Bosque, Maringá - PR",Avenida São Paulo,2925,Vila Bosque,Maringá,PR,
105,1,,2,2,2,"0,00","127,00","695.000,00",0,,,0,0,0,False,Casa,,,[],0,,,",  - Parque das Grevíleas, Maringá - PR",,,Parque das Grevíleas,Maringá,PR,
106,1,,2,2,2,"0,00","120,00","700.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.3722934722900400000000000,-51.9590187072753900000000000,"Rua Pioneiro Jones Sales Pontes,  - Jardim Munique, Maringá - PR",Rua Pioneiro Jones Sales Pontes,,Jardim Munique,Maringá,PR,
107,1,,2,2,1,"79,80","150,36","701.807,00",0,,1,0,0,1,False,Apartamento,,,"[{'name': 'Financiável', 'order': 6}]",0,-23.449278707728,-51.925498408214,"Rua Moscados, 150 - Vila Marumby, Maringá - PR",Rua Moscados,150,Vila Marumby,Maringá,PR,
108,1,,1,2,1,"74,00","128,00","710.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4176560637665220000000000,-51.9343258618617300000000000,"Avenida Advogado Horácio Raccanello Filho,  - Zona 07, Maringá - PR",Avenida Advogado Horácio Raccanello Filho,,Zona 07,Maringá,PR,
109,1,,2,3,2,"0,00","140,00","729.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.4131413722864150000000000,-51.9406107711938400000000000,"Rua Maria Inêz Fernandes Saporetti,  - Bom Jardim, Maringá - PR",Rua Maria Inêz Fernandes Saporetti,,Bom Jardim,Maringá,PR,
110,2,,1,3,2,"0,00","126,00","740.000,00",0,,,0,0,0,False,Sobrado,,,"[{'name': 'Aceita permuta', 'order': 7}]",0,-23.3786907196044920000000000,-51.9179878234863300000000000,"Rua Sindicalista Antônio Luiz de Jesus,  - Jardim Dias II, Maringá - PR",Rua Sindicalista Antônio Luiz de Jesus,,Jardim Dias II,Maringá,PR,
111,1,,2,2,2,"0,00","105,00","750.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.4527320861816400000000000,-51.9161758422851560000000000,"Rua Pioneiro Mário Buralli,  - Parque Lagoa Dourada, Maringá - PR",Rua Pioneiro Mário Buralli,,Parque Lagoa Dourada,Maringá,PR,
112,1,,2,2,2,"0,00","122,00","750.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.3880359789192730000000000,-51.9226504040717800000000000,"Rua Poeta Carlos Drumond de Andrade,  - Parque Avenida, Maringá - PR",Rua Poeta Carlos Drumond de Andrade,,Parque Avenida,Maringá,PR,
113,1,,2,2,1,"79,80","150,36","762.830,06",0,,5,0,0,1,False,Apartamento,,,"[{'name': 'Financiável', 'order': 6}]",0,-23.449278707728,-51.925498408214,"Rua Moscados, 150 - Vila Marumby, Maringá - PR",Rua Moscados,150,Vila Marumby,Maringá,PR,
114,1,,2,2,2,"140,21","210,93","765.000,00",0,902,9,0,0,0,False,Apartamento,,,"[{'name': 'Financiável', 'order': 6}]",0,-23.4194131,-51.9394994,"Rua Arthur Thomas, 202 - Zona 01 Centro, Maringá - PR",Rua Arthur Thomas,202,Zona 01 Centro,Maringá,PR,
115,1,,2,2,1,"79,92","165,66","781.115,62",0,,14,0,0,1,False,Apartamento,,,"[{'name': 'Financiável', 'order': 6}]",0,-23.449278707728,-51.925498408214,"Rua Moscados, 150 - Vila Marumby, Maringá - PR",Rua Moscados,150,Vila Marumby,Maringá,PR,
116,1,,2,3,2,"0,00","112,00","790.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.3857456,-51.9570269,",  - Vila Santa Izabel, Maringá - PR",,,Vila Santa Izabel,Maringá,PR,
117,1,,2,2,2,"79,00","151,00","799.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4410688596075000000000000,-51.9311283600135700000000000,"Rua Distrito Federal,  - Chácara Paulista, Maringá - PR",Rua Distrito Federal,,Chácara Paulista,Maringá,PR,
118,1,,2,2,2,"98,00","184,00","830.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4394213,-51.9245107,"Rua Nardina Rodrigues Johansen,  - Loteamento Malbec, Maringá - PR",Rua Nardina Rodrigues Johansen,,Loteamento Malbec,Maringá,PR,
119,1,,2,3,1,"0,00","123,00","850.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.4055561,-51.9521676,"Rua José Batista Neves, 63, casa jd canada 2 - Jardim Canadá 2ª Parte, Maringá - PR",Rua José Batista Neves,63,Jardim Canadá 2ª Parte,Maringá,PR,casa jd canada 2
120,1,,3,4,10,"0,00","216,00","850.000,00",0,,,0,0,0,False,Sobrado,,,[],0,-23.3992941,-51.9219811,"Rua Pará, 127 - Jardim Alvorada, Maringá - PR",Rua Pará,127,Jardim Alvorada,Maringá,PR,
121,1,,2,1,2,"78,53","160,04","850.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4230805,-51.9312552,"Rua Neo Alves Martins, 1058 - Zona 03, Maringá - PR",Rua Neo Alves Martins,1058,Zona 03,Maringá,PR,
122,1,,1,2,1,"73,00","0,00","850.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4219,-51.9462824,"Rua Santos Dumont, 3439, 15º - Zona 01 Centro, Maringá - PR",Rua Santos Dumont,3439,Zona 01 Centro,Maringá,PR,15º
123,1,,2,3,2,"0,00","137,00","850.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.3756304789277300000000000,-51.9209650040722600000000000,"Rodovia Pr-317,  - Parque Industrial 200, Maringá - PR",Rodovia Pr-317,,Parque Industrial 200,Maringá,PR,
124,1,,2,1,2,"72,56","157,70","850.000,00",0,1701,17,0,0,0,False,Apartamento,,,[],0,-23.435146963731,-51.92632730741,"Rua Guaritá, 288 - Vila Bosque, Maringá - PR",Rua Guaritá,288,Vila Bosque,Maringá,PR,
125,3,,0,4,2,"0,00","92,00","850.000,00",0,,,0,0,0,False,Casa,,,[],0,,,",  - Jardim Munique, Maringá - PR",,,Jardim Munique,Maringá,PR,
126,1,,2,2,0,"0,00","136,00","870.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.4113464355468750000000000,-51.8862800598144500000000000,"Rua Maria Inêz Fernandes Saporetti,  - Bom Jardim, Maringá - PR",Rua Maria Inêz Fernandes Saporetti,,Bom Jardim,Maringá,PR,
127,2,,2,3,2,"232,00","232,00","880.000,00",0,,,0,0,0,False,Apartamento,,,[],0,,,"Rua Neo Alves Martins, 2074, prox parque do ingá - Zona 01 Centro, Maringá - PR",Rua Neo Alves Martins,2074,Zona 01 Centro,Maringá,PR,prox parque do ingá
128,1,,3,0,0,"0,00","164,00","890.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.3928508758544920000000000,-51.8866577148437500000000000,"Rua Pioneira Leonarda Garcia Coelho,  - Jardim Colina Verde II, Maringá - PR",Rua Pioneira Leonarda Garcia Coelho,,Jardim Colina Verde II,Maringá,PR,
129,3,,0,3,0,"0,00","149,00","890.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.3671672,-51.9404054,", 343 - Jardim Oriental, Maringá - PR",,343,Jardim Oriental,Maringá,PR,
130,1,,3,3,4,"0,00","222,00","920.000,00",0,,,0,0,0,False,Sobrado,,,[],0,-23.4431974,-51.9436968,"Rua Divino Bortolotto, 510 - Jardim Cidade Monções, Maringá - PR",Rua Divino Bortolotto,510,Jardim Cidade Monções,Maringá,PR,
131,1,,2,3,4,"0,00","177,00","950.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.3953295,-51.9360487,"Rua Netuno, 107 - Jardim Imperial II, Maringá - PR",Rua Netuno,107,Jardim Imperial II,Maringá,PR,
132,1,,2,3,2,"103,00","181,00","970.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4140337,-51.9307917,"Rua Francisco Glicério, 878, ap 802 - Zona 07, Maringá - PR",Rua Francisco Glicério,878,Zona 07,Maringá,PR,ap 802
133,1,,2,4,3,"0,00","182,00","980.000,00",0,,,0,0,0,False,Sobrado,,,[],0,-23.4097918,-51.9618339,"Rua Pioneiro Marcelino Leonardo, 618, a - Jardim Monte Carlo, Maringá - PR",Rua Pioneiro Marcelino Leonardo,618,Jardim Monte Carlo,Maringá,PR,a
134,1,,2,2,3,"0,00","176,00","1.050.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.3913136,-51.9489846,"Rua Citrino, 129 - Jardim Brasil, Maringá - PR",Rua Citrino,129,Jardim Brasil,Maringá,PR,
135,1,,2,2,2,"103,00","184,61","1.100.000,00",0,502,,0,0,0,False,Apartamento,,,[],0,-23.4173424,-51.9422624,"Avenida João Paulino Vieira Filho, 943 - Zona 01 Centro, Maringá - PR",Avenida João Paulino Vieira Filho,943,Zona 01 Centro,Maringá,PR,
136,2,,1,4,2,"0,00","186,00","1.100.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.4475794,-51.9459831,"Rua Rosacruz, 622 - Jardim Higienópolis, Maringá - PR",Rua Rosacruz,622,Jardim Higienópolis,Maringá,PR,
137,1,,2,3,2,"111,00","189,00","1.100.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4188230,-51.9405160,"Avenida Tamandaré, 748, ap 501 - Zona 01 Centro, Maringá - PR",Avenida Tamandaré,748,Zona 01 Centro,Maringá,PR,ap 501
138,1,,3,2,2,"100,91","180,35","1.100.000,00",0,1601,16,0,0,1,False,Apartamento,,,"[{'name': 'Financiável', 'order': 6}]",0,-23.4144593,-51.9297018,"Rua Francisco Glicério, 794, frente - Zona 07, Maringá - PR",Rua Francisco Glicério,794,Zona 07,Maringá,PR,frente
139,1,,2,3,2,"0,00","182,00","1.189.000,00",0,,,0,0,0,False,Casa e Sobrado em Condomínios,,,[],0,-23.4416407,-51.9556345,"Avenida Carlos Correa Borges, 1013 - Jardim Guaporé, Maringá - PR",Avenida Carlos Correa Borges,1013,Jardim Guaporé,Maringá,PR,
140,1,,2,2,2,"0,00","218,99","1.190.000,00",0,,,0,0,0,False,Sobrado,,,[],0,-23.4492577,-51.9467358,"Rua Pioneiro Ângelo Bertoni, 907, 907 - Recanto dos Magnatas, Maringá - PR",Rua Pioneiro Ângelo Bertoni,907,Recanto dos Magnatas,Maringá,PR,907
141,1,,2,1,0,"211,30","0,00","1.200.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4264327,-51.9244181,"Avenida Paissandu, 854, 1 - Zona 03, Maringá - PR",Avenida Paissandu,854,Zona 03,Maringá,PR,1
142,1,,2,2,2,"107,00","0,00","1.200.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4280870925661340000000000,-51.9231325753554000000000000,"Rua Barroso,  - Zona 03, Maringá - PR",Rua Barroso,,Zona 03,Maringá,PR,
143,0,,0,0,0,"0,00","280,81","1.200.000,00",0,,,0,0,0,False,Sobrado,,,[],0,-23.4545884,-51.957539,"Rua Professora Maria Cleusa Milléo Romano, 431 - Jardim Santa Rosa, Maringá - PR",Rua Professora Maria Cleusa Milléo Romano,431,Jardim Santa Rosa,Maringá,PR,
144,3,,0,4,2,"115,00","0,00","1.250.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4434814453125000000000000,-51.9323348999023440000000000,"Rua Tabaetê,  - Jardim Tabaete, Maringá - PR",Rua Tabaetê,,Jardim Tabaete,Maringá,PR,
145,3,,0,3,2,"115,00","231,00","1.250.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4146110760355840000000000,-51.9359297311790940000000000,"Rua Marechal Deodoro,  - Zona 07, Maringá - PR",Rua Marechal Deodoro,,Zona 07,Maringá,PR,
146,1,,2,1,2,"0,00","160,00","1.250.000,00",0,,,1,0,0,False,Casa,,,"[{'name': 'Financiável', 'order': 6}, {'name': 'Aceita permuta', 'order': 7}]",0,-23.44421930000001,-51.957957599999986,"Rua Pioneiro Domingos Salgueiro, 1652 - Jardim Guaporé, Maringá - PR",Rua Pioneiro Domingos Salgueiro,1652,Jardim Guaporé,Maringá,PR,
147,1,,2,3,2,"117,00","239,00","1.250.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4147636,-51.9360017,"Rua Marechal Deodoro, 1372, ap 1301 - Zona 07, Maringá - PR",Rua Marechal Deodoro,1372,Zona 07,Maringá,PR,ap 1301
148,2,,0,4,2,"136,77","0,00","1.250.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4179641,-51.9333293,"Avenida Advogado Horácio Raccanello Filho, 5350, 1301 - Zona 07, Maringá - PR",Avenida Advogado Horácio Raccanello Filho,5350,Zona 07,Maringá,PR,1301
149,3,,0,4,2,"0,00","230,51","1.300.000,00",0,,,0,0,0,False,Sobrado,,,"[{'name': 'Aceita permuta', 'order': 7}]",0,-23.4473331,-51.9483785,"Rua Pioneiro Francisco Alcalde, 613, sobrado b - Jardim Higienópolis, Maringá - PR",Rua Pioneiro Francisco Alcalde,613,Jardim Higienópolis,Maringá,PR,sobrado b
150,3,,0,4,2,"0,00","170,00","1.300.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.4610881805419920000000000,-51.9653396606445300000000000,"Rua Octávio Marchi,  - Jardim Espanha, Maringá - PR",Rua Octávio Marchi,,Jardim Espanha,Maringá,PR,
151,1,,2,2,2,"93,00","0,00","1.350.000,00",0,,25,0,0,0,False,Cobertura,,,[],0,-23.4366168,-51.925919,"Avenida São Paulo, 2889 - Vila Bosque, Maringá - PR",Avenida São Paulo,2889,Vila Bosque,Maringá,PR,
152,1,,3,2,2,"0,00","242,00","1.370.000,00",0,,,0,0,0,False,Sobrado,,,"[{'name': 'Financiável', 'order': 6}]",0,-23.3970813751220700000000000,-51.9295806884765600000000000,",  - Parque Residencial Cidade Nova, Maringá - PR",,,Parque Residencial Cidade Nova,Maringá,PR,
153,2,,2,4,4,"0,00","300,00","1.389.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.3893913,-51.9512059,"Rua Pioneiro Arlindo Pedralli, 1436 - Jardim Santa Helena, Maringá - PR",Rua Pioneiro Arlindo Pedralli,1436,Jardim Santa Helena,Maringá,PR,
154,3,,0,4,2,"0,00","203,00","1.390.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.3734197929967500000000000,-51.9628446465216100000000000,"Rua Pioneiro Jones Sales Pontes,  - Jardim Munique, Maringá - PR",Rua Pioneiro Jones Sales Pontes,,Jardim Munique,Maringá,PR,
155,1,,2,1,2,"0,00","181,00","1.390.000,00",0,,,0,0,0,False,Casa,,,[],0,,,",  - Vila Esperança, Maringá - PR",,,Vila Esperança,Maringá,PR,
156,1,,2,2,2,"113,00","171,00","1.390.000,00",0,,7,0,0,0,False,Apartamento,,,[],0,-23.4239841,-51.92271239999999,"Rua Santos Dumont, 1018, 402 - Zona 03, Maringá - PR",Rua Santos Dumont,1018,Zona 03,Maringá,PR,402
157,3,,0,4,3,"0,00","184,00","1.400.000,00",0,,,0,0,0,False,Sobrado,,,[],0,-23.3745743467869900000000000,-51.9560268041924760000000000,"Rua Eufrásia Carmona Bustos,  - Jardim Monte Rei, Maringá - PR",Rua Eufrásia Carmona Bustos,,Jardim Monte Rei,Maringá,PR,
158,3,,0,5,2,"0,00","209,00","1.450.000,00",0,,,0,0,0,False,Casa,,,"[{'name': 'Aceita permuta', 'order': 7}]",0,-23.3731316956382860000000000,-51.9630186041925550000000000,"Rua Pioneiro Jones Sales Pontes,  - Jardim Munique, Maringá - PR",Rua Pioneiro Jones Sales Pontes,,Jardim Munique,Maringá,PR,
159,3,,0,5,2,"165,00","0,00","1.450.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4224579,-51.921939,"Avenida Paraná, 6326 - Zona 07, Maringá - PR",Avenida Paraná,6326,Zona 07,Maringá,PR,
160,1,,2,3,4,"0,00","239,00","1.450.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.3702211,-51.9319108,"Rua Pioneiro Mário Manganoti,  - Portal das Torres, Maringá - PR",Rua Pioneiro Mário Manganoti,,Portal das Torres,Maringá,PR,
161,3,,0,4,2,"0,00","218,86","1.450.000,00",0,,,0,0,0,False,Sobrado,,,[],0,-23.4443133,-51.94347339999999,"Rua Divino Bortolotto, 777 - Jardim Cidade Monções, Maringá - PR",Rua Divino Bortolotto,777,Jardim Cidade Monções,Maringá,PR,
162,3,,1,1,3,"0,00","283,50","1.480.000,00",0,,,0,0,0,False,Sobrado,,,[],0,-23.4209995,-51.9330558,"Rua Pioneiro Múcio Rodrigues, 438 - Jardim Brasil, Maringá - PR",Rua Pioneiro Múcio Rodrigues,438,Jardim Brasil,Maringá,PR,
163,2,,5,4,4,"0,00","441,00","1.490.000,00",0,,,0,0,0,False,Sobrado,,,[],0,-23.431146,-51.9383384,"Rua Vaz Caminha, 1296 - Zona 02, Maringá - PR",Rua Vaz Caminha,1296,Zona 02,Maringá,PR,
164,2,,1,3,2,"119,00","211,00","1.490.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.426304721795,-51.924857982271,"Avenida Paissandu, 854, 1102 - Zona 03, Maringá - PR",Avenida Paissandu,854,Zona 03,Maringá,PR,1102
165,2,,2,4,3,"147,65","0,00","1.490.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4161194,-51.9371799,"Avenida Prudente de Morais, 417, 001 - Zona 07, Maringá - PR",Avenida Prudente de Morais,417,Zona 07,Maringá,PR,001
166,1,,2,2,2,"0,00","250,00","1.500.000,00",0,,,0,0,0,False,Sobrado,,,"[{'name': 'Aceita permuta', 'order': 7}]",0,-23.3940639495849600000000000,-51.9350585937500000000000000,"Rua Bonsai,  - Jardim Imperial II, Maringá - PR",Rua Bonsai,,Jardim Imperial II,Maringá,PR,
167,2,,1,4,2,"0,00","145,00","1.500.000,00",0,,,0,0,0,False,Casa,,,[],0,,,",  - Jardim Itália II, Maringá - PR",,,Jardim Itália II,Maringá,PR,
168,3,,0,4,2,"0,00","225,00","1.550.000,00",0,,,0,0,0,False,Casa,,,[],0,,,",  - Jardim Cidade Monções, Maringá - PR",,,Jardim Cidade Monções,Maringá,PR,
169,1,,2,2,2,"112,85","0,00","1.550.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4347865,-51.9130105,"Avenida Guedner, 521, 402 - Zona 08, Maringá - PR",Avenida Guedner,521,Zona 08,Maringá,PR,402
170,3,,0,1,4,"0,00","225,00","1.550.000,00",0,,,0,0,0,False,Sobrado,,,[],0,-23.4443352,-51.9434149,"Rua Divino Bortolotto, 657-B, 657-b - Jardim Cidade Monções, Maringá - PR",Rua Divino Bortolotto,657-B,Jardim Cidade Monções,Maringá,PR,657-b
171,3,,0,3,0,"0,00","220,00","1.565.500,00",0,,,0,0,0,False,Casa,,,"[{'name': 'Aceita permuta', 'order': 7}]",0,-23.4471778869628900000000000,-51.9317817687988300000000000,"Rua Adolfo Alves Ferreira,  - Vila Marumby, Maringá - PR",Rua Adolfo Alves Ferreira,,Vila Marumby,Maringá,PR,
172,3,,0,3,3,"134,42","276,31","1.590.000,00",0,1202,,0,0,0,False,Apartamento,,,"[{'name': 'Financiável', 'order': 6}]",0,-23.437781,-51.9335406,"Rua Monsenhor Kimura, 27 - Vila Cleópatra, Maringá - PR",Rua Monsenhor Kimura,27,Vila Cleópatra,Maringá,PR,
173,1,,2,0,4,"0,00","304,00","1.590.000,00",0,,,0,0,0,False,Casa,,,"[{'name': 'Aceita permuta', 'order': 7}]",0,-23.3789882659912100000000000,-51.9548530578613300000000000,"Rua Ametista,  - Jardim Santa Helena, Maringá - PR",Rua Ametista,,Jardim Santa Helena,Maringá,PR,
174,2,,2,4,3,"0,00","391,82","1.600.000,00",0,,,0,0,0,False,Sobrado,,,[],0,-23.4209995,-51.9330558,", 775 - Jardim Guaporé, Maringá - PR",,775,Jardim Guaporé,Maringá,PR,
175,3,,0,3,3,"147,10","298,37","1.690.000,00",0,1801,,1,0,0,False,Duplex,,,[],0,-23.434539035069154,-51.92595753498764,"Rua Jaracatiá, 302 - Vila Bosque, Maringá - PR",Rua Jaracatiá,302,Vila Bosque,Maringá,PR,
176,3,,1,5,4,"0,00","302,00","1.699.000,00",0,,,0,0,0,False,Sobrado,,,[],0,-23.4079461,-51.9570060,"Rua Ubirajara, 68 - Jardim Lucianópolis, Maringá - PR",Rua Ubirajara,68,Jardim Lucianópolis,Maringá,PR,
177,2,,1,4,4,"0,00","228,00","1.730.000,00",0,,,0,0,0,False,Casa,,,[],0,-23.4209995,-51.9330558,"Rua Eurico Batista de Oliveira Junior, 252 - Parque da Gávea, Maringá - PR",Rua Eurico Batista de Oliveira Junior,252,Parque da Gávea,Maringá,PR,
178,3,,0,4,3,"136,00","248,17","1.780.000,00",0,1503,,0,0,0,False,Duplex,,,[],0,-23.4200163,-51.9287525,"Avenida Mauá, 2720 - Zona 03, Maringá - PR",Avenida Mauá,2720,Zona 03,Maringá,PR,
179,3,,0,4,2,"0,00","197,00","1.800.000,00",0,,,0,0,0,False,Casa e Sobrado em Condomínios,,,[],0,-23.4719645270347250000000000,-51.9110505175619250000000000,"Rua Pioneiro Carlos Bulla,  - Jardim Paraíso, Maringá - PR",Rua Pioneiro Carlos Bulla,,Jardim Paraíso,Maringá,PR,
180,1,,2,4,4,"0,00","250,00","1.800.000,00",0,,,0,0,0,False,Sobrado,,,[],0,,,"Avenida Guedner, 948, casa 24 - Zona 08, Maringá - PR",Avenida Guedner,948,Zona 08,Maringá,PR,casa 24
181,3,,0,2,3,"194,26","389,69","1.970.000,00",0,,,0,0,0,False,Apartamento,,,"[{'name': 'Aceita permuta', 'order': 7}]",0,-23.4234885,-51.9449021,"Avenida Xv de Novembro, 1266 - Zona 01 Centro, Maringá - PR",Avenida Xv de Novembro,1266,Zona 01 Centro,Maringá,PR,
182,3,,0,4,2,"0,00","281,00","1.990.000,00",0,,,0,0,0,False,Casa,,,[],0,,,"Rua Vicente Rodrigues da Silva,  - Jardim Munique, Maringá - PR",Rua Vicente Rodrigues da Silva,,Jardim Munique,Maringá,PR,
183,2,,2,4,0,"179,00","348,00","2.100.000,00",0,,,0,0,0,False,Apartamento,,,"[{'name': 'Aceita permuta', 'order': 7}]",0,-23.4231216282140440000000000,-51.9270437753555800000000000,"Rua Neo Alves Martins,  - Zona 03, Maringá - PR",Rua Neo Alves Martins,,Zona 03,Maringá,PR,
184,5,,0,6,4,"0,00","360,00","2.100.000,00",0,,,0,0,0,False,Sobrado,,,"[{'name': 'Aceita permuta', 'order': 7}]",0,-23.4357772566795250000000000,-51.9548057060379700000000000,"Rua Visconde de Nacar,  - Zona 04, Maringá - PR",Rua Visconde de Nacar,,Zona 04,Maringá,PR,
185,3,,0,1,2,"0,00","205,00","2.100.000,00",0,,,0,0,0,False,Casa e Sobrado em Condomínios,,,[],0,,,",  - Parque Industrial, Maringá - PR",,,Parque Industrial,Maringá,PR,
186,1,,3,2,3,"236,00","0,00","2.200.000,00",0,,,0,0,0,False,Apartamento,,,[],0,-23.4175682067871100000000000,-51.9356575012207000000000000,"Avenida João Paulino Vieira Filho,  - Zona 01 Centro, Maringá - PR",Avenida João Paulino Vieira Filho,,Zona 01 Centro,Maringá,PR,
187,3,,0,5,3,"172,00","278,00","2.200.000,00",0,,,0,0,0,False,Duplex,,,[],0,-23.4175167083740230000000000,-51.9337158203125000000000000,"Avenida João Paulino Vieira Filho,  - Zona 01 Centro, Maringá - PR",Avenida João Paulino Vieira Filho,,Zona 01 Centro,Maringá,PR,
188,2,,2,5,2,"0,00","297,00","2.200.000,00",0,,,0,0,0,False,Sobrado,,,[],0,-23.3884010314941400000000000,-51.9229431152343750000000000,"Rua Pioneiro Abílio Gaspar,  - Parque Avenida, Maringá - PR",Rua Pioneiro Abílio Gaspar,,Parque Avenida,Maringá,PR,
189,3,,0,4,0,"144,00","276,00","2.200.000,00",0,,,0,0,0,False,Apartamento,,,[],0,,,"Rua Arthur Thomas, 92 - Zona 01 Centro, Maringá - PR",Rua Arthur Thomas,92,Zona 01 Centro,Maringá,PR,
190,3,,3,5,2,"0,00","231,00","2.300.000,00",0,,,0,0,0,False,Casa e Sobrado em Condomínios,,,[],0,-23.472089,-51.906143,"Rua Jacob Porsak, 257 - Chácaras Aeroporto, Maringá - PR",Rua Jacob Porsak,257,Chácaras Aeroporto,Maringá,PR,
191,3,,0,5,3,"163,00","0,00","2.380.000,00",0,,,1,0,0,False,Apartamento,,,"[{'name': 'Financiável', 'order': 6}]",0,-23.4267993,-51.9261738,"Rua Barroso, 780 - Zona 03, Maringá - PR",Rua Barroso,780,Zona 03,Maringá,PR,
